branch_predictor,prefetcher,workload,NRH,Prac Level,ABO_Only,ABO_RFM,TPRAC,TPRAC-TREFper2tREFI,TPRAC-TREFper3tREFI,TPRAC-TREFper4tREFI,TPRAC-TREFpertREFI
hashed_perceptron,next_line,644.nab,1024.0,1.0,,,0.9987449314539485,,,0.9980691253137671,1.0
hashed_perceptron,next_line,648.exchange2,1024.0,1.0,,,0.9999169435215948,,,0.9998338870431894,1.0
hashed_perceptron,next_line,649.fotonik3d,1024.0,1.0,,,0.9402090655132015,,,0.9559790934486798,1.0
hashed_perceptron,next_line,654.roms,1024.0,1.0,,,0.9637376743100531,,,0.9744150767255968,1.0
hashed_perceptron,next_line,657.xz,1024.0,1.0,,,0.9697154471544717,,,0.9758130081300813,1.0
hashed_perceptron,next_line,cassandra,1024.0,1.0,,,0.9482149217743924,,,,1.0
hashed_perceptron,next_line,classification,1024.0,1.0,,,0.9547931231806533,,,0.9670589406115492,1.0
hashed_perceptron,next_line,cloud9,1024.0,1.0,,,0.9580193756727664,,,0.9664513814137065,1.0
hashed_perceptron,next_line,nutch,1024.0,1.0,,,0.9432774620530897,,,,1.0
hashed_perceptron,no,401.bzip2,1024.0,1.0,,,0.9752206381534284,,,0.9809911744738627,1.0
hashed_perceptron,no,403.gcc,1024.0,1.0,,,0.9938574938574937,,,0.9966495421040874,1.0
hashed_perceptron,no,410.bwaves,1024.0,1.0,,,0.9310327093190701,,,0.9484416786669408,1.0
hashed_perceptron,no,416.gamess,1024.0,1.0,,,0.9998840579710145,,,0.9998840579710145,1.0
hashed_perceptron,no,429.mcf,1024.0,1.0,,,0.9487196280044536,,,0.9624074923046697,1.0
hashed_perceptron,no,433.milc,1024.0,1.0,,,0.9560418154665282,,,0.967144990585027,1.0
hashed_perceptron,no,435.gromacs,1024.0,1.0,,,0.9983094781922686,,,0.9981967767384198,1.0
hashed_perceptron,no,436.cactusADM,1024.0,1.0,,,0.9526883889841622,,,0.969181882376677,1.0
hashed_perceptron,no,437.leslie3d,1024.0,1.0,,,0.9377757075924049,,,0.9528180398388909,1.0
hashed_perceptron,no,444.namd,1024.0,1.0,,,0.9972782172322872,,,0.9981287743471974,1.0
hashed_perceptron,no,445.gobmk,1024.0,1.0,,,0.9991162174105171,,,0.9993371630578878,1.0
hashed_perceptron,no,447.dealII,1024.0,1.0,,,0.9989611468938292,,,0.9991689175150634,1.0
hashed_perceptron,no,450.soplex,1024.0,1.0,,,0.9454756380510441,,,0.9568656401603037,1.0
hashed_perceptron,no,453.povray,1024.0,1.0,,,0.9998755754634815,,,0.9998755754634815,1.0
hashed_perceptron,no,454.calculix,1024.0,1.0,,,0.9993714644877434,,,0.9995510460626739,1.0
hashed_perceptron,no,456.hmmer,1024.0,1.0,,,0.9973464746019711,,,0.9987364164771291,1.0
hashed_perceptron,no,458.sjeng,1024.0,1.0,,,0.9792166266986408,,,0.9852917665867306,1.0
hashed_perceptron,no,459.GemsFDTD,1024.0,1.0,,,0.9672225416906268,,,0.9765277850384235,1.0
hashed_perceptron,no,462.libquantum,1024.0,1.0,,,,,,0.9486192166536309,1.0
hashed_perceptron,no,464.h264ref,1024.0,1.0,,,0.9906162820187675,,,0.9948009130103981,1.0
hashed_perceptron,no,465.tonto,1024.0,1.0,,,0.996814237064704,,,0.9975832143249478,1.0
hashed_perceptron,no,470.lbm,1024.0,1.0,,,0.9355950329748678,,,0.9519339314360405,1.0
hashed_perceptron,no,471.omnetpp,1024.0,1.0,,,0.9600367009888877,,,0.970639208889795,1.0
hashed_perceptron,no,473.astar,1024.0,1.0,,,0.9736564805057955,,,0.9810326659641727,1.0
hashed_perceptron,no,481.wrf,1024.0,1.0,,,0.9922912713472486,,,0.9944259962049335,1.0
hashed_perceptron,no,482.sphinx3,1024.0,1.0,,,0.9415450121654501,,,0.9549878345498783,1.0
hashed_perceptron,no,483.xalancbmk,1024.0,1.0,,,0.9508701086433996,,,0.9652917988654937,1.0
hashed_perceptron,no,600.perlbench,1024.0,1.0,,,0.9977592177632919,,,0.9981666327154207,1.0
hashed_perceptron,no,602.gcc,1024.0,1.0,,,0.9752735229759303,,,0.9849015317286655,1.0
hashed_perceptron,no,603.bwaves,1024.0,1.0,,,0.9995585378774501,,,0.9992936606039202,1.0
hashed_perceptron,no,605.mcf,1024.0,1.0,,,0.9508355534027608,,,0.9664971340921934,1.0
hashed_perceptron,no,607.cactuBSSN,1024.0,1.0,,,0.9550684738105322,,,0.9586686432302696,1.0
hashed_perceptron,no,619.lbm,1024.0,1.0,,,0.9364462637896342,,,0.9528897523069451,1.0
hashed_perceptron,no,620.omnetpp,1024.0,1.0,,,0.9619299275787825,,,0.9723037776472891,1.0
hashed_perceptron,no,621.wrf,1024.0,1.0,,,0.9998239746523498,,,0.9998239746523498,1.0
hashed_perceptron,no,623.xalancbmk,1024.0,1.0,,,0.9876660341555978,,,0.991271347248577,1.0
hashed_perceptron,no,625.x264,1024.0,1.0,,,0.9894254787676937,,,0.9924229808492921,1.0
hashed_perceptron,no,627.cam4,1024.0,1.0,,,0.9665419783873648,,,0.9871155444721529,1.0
hashed_perceptron,no,628.pop2,1024.0,1.0,,,0.9469290399522957,,,0.9580600278274696,1.0
hashed_perceptron,no,631.deepsjeng,1024.0,1.0,,,0.9725893294175234,,,0.9799314733235438,1.0
hashed_perceptron,no,638.imagick,1024.0,1.0,,,0.9977355734112492,,,0.9987582176771368,1.0
hashed_perceptron,no,641.leela,1024.0,1.0,,,0.9992844876931883,,,0.9994275901545506,1.0
hashed_perceptron,no,644.nab,1024.0,1.0,,,0.9954791154791155,,,0.9967567567567567,1.0
hashed_perceptron,no,648.exchange2,1024.0,1.0,,,1.0,,,1.0,1.0
hashed_perceptron,no,649.fotonik3d,1024.0,1.0,,,0.9435701586883519,,,0.9578586949364588,1.0
hashed_perceptron,no,654.roms,1024.0,1.0,,,0.9516927412653107,,,0.9638689164288037,1.0
hashed_perceptron,no,657.xz,1024.0,1.0,,,0.9664804469273741,,,0.9749637906062486,1.0
hashed_perceptron,no,cassandra,1024.0,1.0,,,0.9484933986371379,,,0.9570911413969335,1.0
hashed_perceptron,no,classification,1024.0,1.0,,,0.9544222173371437,,,0.9551061283310129,1.0
hashed_perceptron,no,cloud9,1024.0,1.0,,,0.9344233473980311,,,0.9490154711673698,1.0
hashed_perceptron,no,nutch,1024.0,1.0,,,0.9469822812846068,,,0.959717607973422,1.0
hashed_perceptron,spp_dev,401.bzip2,128.0,1.0,1.0059706893432243,0.9639949339605572,0.7751040347385562,0.7886737832458838,0.7868644834449067,0.8225076895241542,0.8102044508775104
hashed_perceptron,spp_dev,401.bzip2,256.0,1.0,1.0,0.93070381762258,0.8686448344490683,0.8802243531753212,0.8420481273747059,0.8751583137325855,0.8762438936131717
hashed_perceptron,spp_dev,401.bzip2,512.0,1.0,1.0,0.9623665641396779,0.9654423738013389,0.9261805681201375,0.9670707436222181,0.9272661480007237,0.950787045413425
hashed_perceptron,spp_dev,401.bzip2,1024.0,1.0,1.0,1.0043423195223449,0.9310656775827755,0.9956576804776551,0.9887823412339424,0.9844400217115977,1.0
hashed_perceptron,spp_dev,401.bzip2,1024.0,2.0,1.0,1.0043423195223449,0.9310656775827755,,,,
hashed_perceptron,spp_dev,401.bzip2,1024.0,4.0,1.0,1.0043423195223449,0.9310656775827755,,,,
hashed_perceptron,spp_dev,401.bzip2,2048.0,1.0,1.0,0.9741270128460284,0.9618237741993848,1.0,1.0,0.9791930522887644,1.0
hashed_perceptron,spp_dev,401.bzip2,4096.0,1.0,1.0,1.0119413786864484,0.9851637416319885,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,403.gcc,128.0,1.0,0.9991034405469011,0.9950689230079569,0.9512495797377561,0.9551720273450631,0.9549478874817885,0.9539392580970524,0.9624565729014902
hashed_perceptron,spp_dev,403.gcc,256.0,1.0,0.9955172027345061,0.9979827412305278,0.96794799955172,0.97512047517651,0.9744480555866859,0.9726549366804884,0.9837498599125851
hashed_perceptron,spp_dev,403.gcc,512.0,1.0,0.999775860136725,0.9973103216407037,0.9883447271097161,0.988905076767903,0.9901378460159138,0.9866636781351562,0.9909223355373752
hashed_perceptron,spp_dev,403.gcc,1024.0,1.0,0.999439650341813,0.9995517202734505,0.9950689230079569,0.9984310209570771,0.9955172027345063,0.9940602936232208,1.0
hashed_perceptron,spp_dev,403.gcc,1024.0,2.0,0.9996637902050878,0.9995517202734505,0.9950689230079569,,,,
hashed_perceptron,spp_dev,403.gcc,1024.0,4.0,0.9993275804101758,0.9995517202734505,0.9950689230079569,,,,
hashed_perceptron,spp_dev,403.gcc,2048.0,1.0,1.0,0.9970861817774289,0.9982068810938023,1.0,1.0,0.997758601367253,1.0
hashed_perceptron,spp_dev,403.gcc,4096.0,1.0,1.0,0.997422391572341,0.9986551608203517,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,410.bwaves,128.0,1.0,1.0,0.7329759217456734,0.5648984198645598,0.6020504138449961,0.5891647855530473,0.5832392776523702,0.6379796839729119
hashed_perceptron,spp_dev,410.bwaves,256.0,1.0,1.0,0.8495109104589916,0.7078630549285175,0.7373965387509404,0.7274266365688488,0.7286493604213693,0.7851768246802105
hashed_perceptron,spp_dev,410.bwaves,512.0,1.0,1.0,0.9572046651617757,0.8495109104589916,0.885158013544018,0.870015048908954,0.8724604966139954,0.9166666666666665
hashed_perceptron,spp_dev,410.bwaves,1024.0,1.0,1.0,0.9876787057938297,0.9310571858540254,0.954665161775771,0.9435665914221218,0.9525959367945822,1.0
hashed_perceptron,spp_dev,410.bwaves,1024.0,2.0,1.0,0.9876787057938297,0.9310571858540254,,,,
hashed_perceptron,spp_dev,410.bwaves,1024.0,4.0,1.0,0.9876787057938297,0.9310571858540254,,,,
hashed_perceptron,spp_dev,410.bwaves,2048.0,1.0,1.0,0.9955793829947327,0.9560759969902181,1.0,1.0,0.971218961625282,1.0
hashed_perceptron,spp_dev,410.bwaves,4096.0,1.0,1.0,0.9827878103837472,0.9715951843491345,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,416.gamess,128.0,1.0,1.0,1.0,0.9984929283561327,0.9987247855321121,0.9986088569441224,0.9987247855321121,0.9988407141201019
hashed_perceptron,spp_dev,416.gamess,256.0,1.0,1.0,1.0001159285879897,0.9988407141201019,0.999304428472061,0.999304428472061,0.9990725712960813,0.999304428472061
hashed_perceptron,spp_dev,416.gamess,512.0,1.0,1.0,0.9998840714120101,0.9995362856480406,0.9997681428240204,0.9997681428240204,0.9995362856480406,0.9997681428240204
hashed_perceptron,spp_dev,416.gamess,1024.0,1.0,1.0,1.0001159285879897,0.9997681428240204,0.9997681428240204,0.9997681428240204,0.9996522142360306,1.0
hashed_perceptron,spp_dev,416.gamess,1024.0,2.0,1.0,1.0001159285879897,0.9997681428240204,,,,
hashed_perceptron,spp_dev,416.gamess,1024.0,4.0,1.0,1.0001159285879897,0.9997681428240204,,,,
hashed_perceptron,spp_dev,416.gamess,2048.0,1.0,1.0,1.0,0.9997681428240204,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,416.gamess,4096.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,429.mcf,128.0,1.0,0.9990027779756394,0.7920079777761948,0.6199159484293754,0.6538214972576395,0.6443478880262128,0.6281786452026498,0.6919296246171379
hashed_perceptron,spp_dev,429.mcf,256.0,1.0,1.0,0.8850345466201298,0.7416482655459791,0.7816796068096018,0.7694280219388846,0.771422465987606,0.8180782106987676
hashed_perceptron,spp_dev,429.mcf,512.0,1.0,1.0,0.9571906830970867,0.8853906973431156,0.9019873210342617,0.904337915805969,0.8912315692000854,0.9440131063466058
hashed_perceptron,spp_dev,429.mcf,1024.0,1.0,1.0,0.9804829403803691,0.9362490205855118,0.9754256001139684,0.9701545694137759,0.9566208419403092,1.0
hashed_perceptron,spp_dev,429.mcf,1024.0,2.0,1.0,0.9804829403803691,0.9362490205855118,,,,
hashed_perceptron,spp_dev,429.mcf,1024.0,4.0,1.0,0.9804829403803691,0.9362490205855118,,,,
hashed_perceptron,spp_dev,429.mcf,2048.0,1.0,1.0,0.9970795640715151,0.979414488211411,1.0,1.0,0.9915236127929341,1.0
hashed_perceptron,spp_dev,429.mcf,4096.0,1.0,1.0,1.0004273808675832,0.9893867084550182,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,433.milc,128.0,1.0,0.9984335462103867,0.7390046993613687,0.5677792505121099,0.5893481142306302,0.6111579708398601,0.5724786118809495,0.6569466200747077
hashed_perceptron,spp_dev,433.milc,256.0,1.0,1.0,0.8862513555850101,0.6956259790336183,0.7614170381973729,0.7478009398722737,0.7402096638149174,0.7891312206289914
