mitigation,workload,branch_predictor,prefetcher,WS,MPKI,RBMPKI,NRH,Prac Level,Total Energy,Mitigation Energy,ME Percentage
TPRAC-TREFper4tREFI,623.xalancbmk,hashed_perceptron,spp_dev,5.158,2.0467866745557033,1.6813140764974919,512.0,1.0,25129535.48459597,1756615.4556959688,6.990242445081199
TPRAC-TREFper4tREFI,641.leela,hashed_perceptron,spp_dev,6.976,0.040735965866122555,0.04140458810077129,512.0,1.0,17524728.45390164,1308501.4333016402,7.466600334171342
TPRAC-TREFper4tREFI,482.sphinx3,hashed_perceptron,no,3.1399999999999997,7.92006053722929,4.363184108954127,1024.0,1.0,44968849.11286454,1513487.9291145364,3.365636343763049
TPRAC-TREFper4tREFI,627.cam4,perceptron,spp_dev,1.7540999999999998,36.65450611405279,13.460478752698906,1024.0,1.0,106902680.99033386,3047040.2386088422,2.850293566430159
TPRAC-TREFper4tREFI,648.exchange2,gshare,spp_dev,9.616999999999999,0.0004149696034765454,0.008205648936215422,1024.0,1.0,12691012.178526185,497318.7842761847,3.9186691910805385
TPRAC-TREFper4tREFI,644.nab,hashed_perceptron,spp_dev,10.207999999999998,0.3097239483204892,0.18568295370815383,1024.0,1.0,12089000.689930018,475486.66668001586,3.933217301212416
TPRAC-TREFper4tREFI,437.leslie3d,hashed_perceptron,spp_dev,1.5221,37.25543917018717,14.860411617381297,256.0,1.0,62926380.228468195,6428225.250668185,10.215469612790512
TPRAC-TREFper4tREFI,433.milc,bimodal,spp_dev,0.7105,117.98399231292738,45.910656893931915,1024.0,1.0,262886780.83603117,6737888.465981131,2.563038143094656
TPRAC-TREFper4tREFI,classification,hashed_perceptron,spp_dev,0.3629,192.47409338314657,204.53707067385875,1024.0,1.0,317749612.78907555,7345084.11392555,2.311594984948501
TPRAC-TREFper4tREFI,433.milc,hashed_perceptron,no,1.4895,24.70175461712202,15.57654460127966,1024.0,1.0,101284342.51844177,3090845.6502667717,3.051651986291952
TPRAC-TREFper4tREFI,625.x264,hashed_perceptron,no,11.918999999999999,0.2533409831655226,0.3057991737777519,1024.0,1.0,10459590.880736426,417286.4522114253,3.989510268321752
TPRAC-TREFper4tREFI,429.mcf,hashed_perceptron,spp_dev,1.3920000000000001,60.56720589888167,39.823092558936445,2048.0,1.0,77341769.22927092,999314.5802959055,1.292076183741738
TPRAC-TREFper4tREFI,462.libquantum,hashed_perceptron,no,1.5767,28.520669484331275,12.258906691164542,1024.0,1.0,54793121.345725946,1629446.6402759391,2.9738160562065548
TPRAC-TREFper4tREFI,470.lbm,hashed_perceptron,no,1.6021999999999998,49.45590099707716,46.2291763349872,1024.0,1.0,72513804.42451622,1588105.3209162243,2.190073095074434
TPRAC-TREFper4tREFI,470.lbm,hashed_perceptron,spp_dev,1.5866,56.812560615004955,47.98992431467207,4096.0,1.0,74074443.25278552,558636.1404605133,0.7541550309789283
TPRAC-TREFper4tREFI,447.dealII,perceptron,spp_dev,9.431000000000001,0.10669650818555616,0.08992939638991052,1024.0,1.0,13250433.681319617,514064.2185446152,3.8796029692925442
TPRAC-TREFper4tREFI,447.dealII,hashed_perceptron,spp_dev,9.629,0.10601722219872325,0.08966188627544011,4096.0,1.0,12657850.23256947,173499.81341946882,1.3706894159092082
TPRAC-TREFper4tREFI,641.leela,hashed_perceptron,spp_dev,6.984,0.04598838030340694,0.04625210667846861,4096.0,1.0,16335992.835381765,227711.5762067661,1.3939255391540735
TPRAC-TREFper4tREFI,631.deepsjeng,hashed_perceptron,next_line,6.012,0.9574114934492831,0.8080179164767165,1024.0,1.0,20346812.5600339,801424.1506338964,3.938819155429233
TPRAC-TREFper4tREFI,464.h264ref,hashed_perceptron,va_ampm_lite,7.890000000000001,0.7783483017236713,0.6572786109746656,1024.0,1.0,15617601.883407544,599205.7528825448,3.8367334329296297
TPRAC-TREFper4tREFI,464.h264ref,hashed_perceptron,spp_dev,7.6739999999999995,1.8944859780117862,0.9332301853514824,4096.0,1.0,16477946.60274563,213963.76002062776,1.298485576989163
TPRAC-TREFper4tREFI,403.gcc,hashed_perceptron,spp_dev,8.870000000000001,0.563962809568018,0.4328391674877278,1024.0,1.0,14773652.444284804,577371.9030598042,3.9081188977283734
TPRAC-TREFper4tREFI,453.povray,bimodal,spp_dev,6.32,0.012727807092231092,0.019656043831132883,1024.0,1.0,18389432.84265328,722380.0538282804,3.928234546487805
TPRAC-TREFper4tREFI,631.deepsjeng,hashed_perceptron,spp_dev,5.071999999999999,1.083611290082639,0.9194012697215581,128.0,1.0,29421331.406112526,5378421.462487523,18.280686853519185
TPRAC-TREFper4tREFI,401.bzip2,hashed_perceptron,next_line,6.394,1.9490161876940388,1.6531026251461955,1024.0,1.0,20012875.1813088,725926.7877337952,3.6272988321627118
TPRAC-TREFper4tREFI,607.cactuBSSN,hashed_perceptron,spp_dev,1.9163999999999999,19.35202458691949,18.208334413793207,128.0,1.0,94729613.4524968,13356397.073321795,14.09949495890164
TPRAC-TREFper4tREFI,444.namd,hashed_perceptron,spp_dev,11.528,0.3992048721543722,0.1735968097557804,512.0,1.0,11733091.75480024,861853.740700239,7.345495617961374
TPRAC-TREFper4tREFI,437.leslie3d,hashed_perceptron,spp_dev,1.8107000000000002,37.7319853149946,14.892983756066064,512.0,1.0,54132834.76198565,2868562.8721356513,5.299118150284043
TPRAC-TREFper4tREFI,473.astar,hashed_perceptron,spp_dev,7.667,2.1339480073297143,1.9257577141069544,4096.0,1.0,17548851.411842145,215516.7011421389,1.2280957658385894
TPRAC-TREFper4tREFI,619.lbm,gshare,spp_dev,1.2415,67.78633148345494,62.912396281556255,1024.0,1.0,100593269.56839506,2225675.5617950517,2.2125491808194755
TPRAC-TREFper4tREFI,classification,hashed_perceptron,spp_dev,0.25297000000000003,191.55246948396737,203.240944466174,128.0,1.0,445069739.17210686,58655282.514556825,13.178897002448203
TPRAC-TREFper4tREFI,465.tonto,hashed_perceptron,va_ampm_lite,9.117999999999999,0.07984715434621892,0.08207408690710041,1024.0,1.0,13191705.576132458,522826.68665745854,3.9632986321602006
TPRAC-TREFper4tREFI,cassandra,hashed_perceptron,spp_dev,0.23041,199.3032011391919,229.02063990022657,128.0,1.0,508206568.3451323,66304918.0431823,13.046843975096644
TPRAC-TREFper4tREFI,429.mcf,hashed_perceptron,spp_dev,1.4039,61.3860969835691,39.81284743775349,4096.0,1.0,76344206.34743321,643113.3659082035,0.8423866023067588
TPRAC-TREFper4tREFI,605.mcf,hashed_perceptron,spp_dev,1.0205,44.28760622687949,21.02178862773581,2048.0,1.0,70242199.37642536,1174699.0562253622,1.6723551748859589
TPRAC-TREFper4tREFI,648.exchange2,hashed_perceptron,next_line,12.038,0.000209988577933789,0.0033223192865953046,1024.0,1.0,10450303.981634488,409844.806859488,3.921845791086605
TPRAC-TREFper4tREFI,482.sphinx3,perceptron,spp_dev,1.7858999999999998,43.353107745311014,17.687694278075178,1024.0,1.0,114129597.27358866,3035707.146263626,2.659877208702054
TPRAC-TREFper4tREFI,648.exchange2,hashed_perceptron,spp_dev,12.037,0.0003974690341812195,0.007945630975754757,2048.0,1.0,10282834.363184728,216624.46003472825,2.1066609884362353
TPRAC-TREFper4tREFI,458.sjeng,hashed_perceptron,no,6.163,0.8330306954946679,0.9624940860637684,1024.0,1.0,19603451.48009534,768055.4040703386,3.917960083968862
TPRAC-TREFper4tREFI,603.bwaves,hashed_perceptron,spp_dev,11.280999999999999,0.14723875448985288,0.31569567547223865,128.0,1.0,14511487.59135982,2599072.589359821,17.91044903561311
TPRAC-TREFper4tREFI,470.lbm,hashed_perceptron,spp_dev,0.9426,57.17040676905785,52.56372784343177,128.0,1.0,117513550.44474836,15232147.27759834,12.962034778074447
TPRAC-TREFper4tREFI,628.pop2,gshare,spp_dev,2.2771,30.56148313197635,12.206751329880325,1024.0,1.0,85615127.62794593,2359697.9316459335,2.7561693792017388
TPRAC-TREFper4tREFI,620.omnetpp,hashed_perceptron,no,0.9935,21.641544361174187,22.63890905502769,1024.0,1.0,70964485.66847016,2301172.9246951533,3.242710636198657
TPRAC-TREFper4tREFI,456.hmmer,perceptron,spp_dev,7.918,0.6978256335160072,0.6288533618900599,1024.0,1.0,15743833.18835419,595771.6137041892,3.7841585754661393
TPRAC-TREFper4tREFI,473.astar,bimodal,spp_dev,4.596,2.106102120168796,1.8807308591655627,1024.0,1.0,26606367.37417798,989003.5016279801,3.7171684797069595
TPRAC-TREFper4tREFI,644.nab,hashed_perceptron,spp_dev,10.292,0.31147346201576237,0.18106059300022087,4096.0,1.0,11638637.283933954,162080.97585895428,1.3926112817579757
TPRAC-TREFper4tREFI,401.bzip2,hashed_perceptron,spp_dev,5.527,4.489312727126603,2.3836529246914404,4096.0,1.0,23823767.07652344,287466.4640234394,1.2066373176839709
TPRAC-TREFper4tREFI,429.mcf,hashed_perceptron,spp_dev,1.2511999999999999,61.581924146946626,40.33309041242417,512.0,1.0,85757025.26065479,4141153.516379793,4.828937925252112
TPRAC-TREFper4tREFI,447.dealII,hashed_perceptron,spp_dev,9.608,0.10675007888785491,0.09074512363180319,512.0,1.0,13563682.395097058,999384.7354720585,7.368093017522378
TPRAC-TREFper4tREFI,620.omnetpp,hashed_perceptron,spp_dev,0.9238000000000001,33.270102377850186,27.16397839143872,512.0,1.0,82811186.70093785,4922958.468862842,5.944798842989033
TPRAC-TREFper4tREFI,471.omnetpp,hashed_perceptron,va_ampm_lite,0.9274,33.5567227143228,30.5257495421444,1024.0,1.0,82032776.73747018,2480437.5881451727,3.02371525967398
TPRAC-TREFper4tREFI,454.calculix,hashed_perceptron,spp_dev,11.125000000000002,0.021643335600438157,0.01609376236955658,512.0,1.0,11594448.114765082,862738.0423650817,7.440958239887401
TPRAC-TREFper4tREFI,444.namd,hashed_perceptron,spp_dev,11.584000000000001,0.4016175807414915,0.17319365253427385,1024.0,1.0,11231312.765875427,435997.0975254268,3.8819780609274392
TPRAC-TREFper4tREFI,603.bwaves,hashed_perceptron,va_ampm_lite,11.324,0.1450584777511671,0.2798946508633537,1024.0,1.0,11847147.72879532,446089.9156453204,3.7653781809529363
TPRAC-TREFper4tREFI,437.leslie3d,hashed_perceptron,no,3.4775,5.6991321000146185,2.8857513962045416,1024.0,1.0,18781556.136859257,662181.716009257,3.525702083384398
TPRAC-TREFper4tREFI,454.calculix,hashed_perceptron,spp_dev,11.137,0.021755981704426802,0.015703904063795147,4096.0,1.0,10861447.289293807,150229.94776880552,1.3831485230968075
TPRAC-TREFper4tREFI,cassandra,perceptron,spp_dev,0.33795,196.22949380438328,224.39859734186984,1024.0,1.0,355295427.35250694,8101055.5054318495,2.280089998848866
TPRAC-TREFper4tREFI,625.x264,hashed_perceptron,next_line,11.73,0.33451021072948495,0.35376647706830805,1024.0,1.0,10660836.03884139,422940.4397413889,3.9672351980694542
TPRAC-TREFper4tREFI,605.mcf,hashed_perceptron,no,1.1972,20.214997387354742,12.105412463296565,1024.0,1.0,56047318.713010885,1870139.5224108752,3.3367154136077146
TPRAC-TREFper4tREFI,classification,hashed_perceptron,va_ampm_lite,0.39481,129.6858162945813,162.6091800433415,1024.0,1.0,268471015.06442475,6656184.535274702,2.4792935407486816
TPRAC-TREFper4tREFI,458.sjeng,hashed_perceptron,spp_dev,6.228000000000001,0.8812066744570407,0.9802919962196499,2048.0,1.0,19016735.952070363,400102.7646203597,2.1039507811896616
TPRAC-TREFper4tREFI,416.gamess,hashed_perceptron,spp_dev,8.623000000000001,0.011478483384194221,0.021451079726695025,1024.0,1.0,13897937.001148824,546995.5778988237,3.9358041258469383
TPRAC-TREFper4tREFI,471.omnetpp,hashed_perceptron,next_line,0.9686,39.634118148976484,31.320830707804323,1024.0,1.0,82005595.60927275,2400727.4502227455,2.927516631500795
TPRAC-TREFper4tREFI,638.imagick,hashed_perceptron,spp_dev,13.728,1.1019699607328486,0.49645770379941156,512.0,1.0,10436929.07095231,730452.2296523092,6.998727544151641
TPRAC-TREFper4tREFI,603.bwaves,hashed_perceptron,spp_dev,11.282,0.1469455424037356,0.29949901621592145,256.0,1.0,13423466.384335434,1742096.7986854326,12.97799501862186
TPRAC-TREFper4tREFI,625.x264,hashed_perceptron,spp_dev,11.623999999999999,1.007749826867339,0.5070727855851453,256.0,1.0,12744122.111563906,1646930.003063905,12.923055732253971
TPRAC-TREFper4tREFI,654.roms,hashed_perceptron,next_line,3.3401000000000005,12.036689509729062,5.203040943393883,1024.0,1.0,20680427.519163698,658301.5284886939,3.1832104432012973
TPRAC-TREFper4tREFI,627.cam4,hashed_perceptron,spp_dev,1.7694,36.563446868224794,13.449427615609434,1024.0,1.0,106197338.88772902,3022539.6259790007,2.846153827992249
TPRAC-TREFper4tREFI,471.omnetpp,hashed_perceptron,spp_dev,0.8648,46.266642307767796,34.96280259097503,512.0,1.0,95140747.98104234,5333927.49076735,5.606354379124898
TPRAC-TREFper4tREFI,628.pop2,hashed_perceptron,spp_dev,2.3707000000000003,30.53434638360141,12.064050255803004,2048.0,1.0,82032452.15399633,1193100.4990963186,1.4544250083571286
TPRAC-TREFper4tREFI,631.deepsjeng,hashed_perceptron,spp_dev,6.109,1.082562676996595,0.9066089843122985,4096.0,1.0,19578076.416010898,270947.9514358989,1.3839355086709049
TPRAC-TREFper4tREFI,429.mcf,hashed_perceptron,spp_dev,1.343,61.456562140212924,40.251354772086344,1024.0,1.0,80011799.36903615,1957609.1692611424,2.446650599909792
TPRAC-TREFper4tREFI,classification,perceptron,spp_dev,0.36672,189.17770238466244,200.77595123418007,1024.0,1.0,312404880.645374,7264597.938499011,2.325379143722601
TPRAC-TREFper4tREFI,621.wrf,hashed_perceptron,spp_dev,5.672,0.12744139199707824,0.058238747815208075,128.0,1.0,24070243.541870743,4463618.752170742,18.544136225319757
TPRAC-TREFper4tREFI,600.perlbench,hashed_perceptron,spp_dev,9.7,0.1438854135391904,0.09123602652714308,256.0,1.0,14288643.733449128,1920109.062324128,13.438007820358989
TPRAC-TREFper4tREFI,603.bwaves,hashed_perceptron,spp_dev,11.304,0.14777253378783922,0.28102405270248615,512.0,1.0,12377151.134356204,885239.6655312049,7.152208581132838
TPRAC-TREFper4tREFI,nutch,hashed_perceptron,va_ampm_lite,0.27737,240.0028198514272,303.8864216217455,1024.0,1.0,428948097.4964008,9505683.387875728,2.2160451213926855
TPRAC-TREFper4tREFI,602.gcc,hashed_perceptron,spp_dev,4.408,2.311836252087146,1.68073349078275,512.0,1.0,28533386.43413134,2032770.480206338,7.124182350030346
TPRAC-TREFper4tREFI,410.bwaves,gshare,spp_dev,1.0421,84.37015603379248,32.19154918918663,1024.0,1.0,95127462.64047879,2457150.400228793,2.583008452054751
TPRAC-TREFper4tREFI,473.astar,hashed_perceptron,spp_dev,7.508,2.2795527500778254,1.9265326762935782,1024.0,1.0,18372203.091797594,638899.724772592,3.4775346297898997
TPRAC-TREFper4tREFI,641.leela,hashed_perceptron,spp_dev,6.98,0.040416871986713676,0.040609357089569746,1024.0,1.0,16829012.31220651,661958.2587815103,3.9334349901293684
TPRAC-TREFper4tREFI,623.xalancbmk,bimodal,spp_dev,4.68,2.051385092792131,1.6624239203516011,1024.0,1.0,25993635.134934925,968938.2551349249,3.727598122021384
TPRAC-TREFper4tREFI,433.milc,hashed_perceptron,spp_dev,0.8299000000000001,108.55778040162303,43.293732521203665,4096.0,1.0,230457509.12769496,2013373.873169951,0.8736421220513817
TPRAC-TREFper4tREFI,607.cactuBSSN,bimodal,spp_dev,2.6696,19.188244183175104,17.625229486810344,1024.0,1.0,64406807.917772055,1689302.8633470559,2.622863821327371
TPRAC-TREFper4tREFI,620.omnetpp,hashed_perceptron,spp_dev,0.9695,33.243911715817525,27.01907693572536,1024.0,1.0,77009331.95428762,2375229.075087616,3.084339280462193
TPRAC-TREFper4tREFI,657.xz,hashed_perceptron,spp_dev,4.5409999999999995,3.687152038373001,3.5236967822723235,512.0,1.0,31012283.237272516,2056608.5161725122,6.631593360726019
TPRAC-TREFper4tREFI,454.calculix,hashed_perceptron,next_line,11.154,0.015180673305196977,0.01055459904397557,1024.0,1.0,11127417.28040676,436307.1660817576,3.921010195690338
TPRAC-TREFper4tREFI,444.namd,hashed_perceptron,next_line,11.802,0.14010574952107976,0.061490370906616736,1024.0,1.0,10595898.0327173,418395.07721730054,3.948651411380219
TPRAC-TREFper4tREFI,657.xz,hashed_perceptron,spp_dev,4.881,3.6532033464152613,3.535136011143653,4096.0,1.0,27422717.558792844,333585.26426784776,1.2164558948348527
TPRAC-TREFper4tREFI,627.cam4,bimodal,spp_dev,1.7392999999999998,36.4545879965728,13.299790357317317,1024.0,1.0,105335647.09260878,3014003.213433761,2.8613326035619413
TPRAC-TREFper4tREFI,436.cactusADM,hashed_perceptron,spp_dev,3.8712999999999997,17.842456641920602,12.056114020897867,4096.0,1.0,50748216.00415981,440567.5773348046,0.8681439704179778
TPRAC-TREFper4tREFI,410.bwaves,hashed_perceptron,no,3.6883,18.811625910136165,10.067433419226592,1024.0,1.0,26433103.595166776,682469.5536167732,2.581874471000677
TPRAC-TREFper4tREFI,410.bwaves,hashed_perceptron,spp_dev,1.0326,87.88668225764737,32.84207931622459,2048.0,1.0,94808053.38952725,1292989.344352246,1.3637969540835158
TPRAC-TREFper4tREFI,623.xalancbmk,hashed_perceptron,spp_dev,5.2829999999999995,2.029240557477731,1.6313648806532242,4096.0,1.0,22832938.99487867,297887.5390786663,1.30463949098047
TPRAC-TREFper4tREFI,600.perlbench,hashed_perceptron,spp_dev,9.774,0.14227385959418587,0.0859131763349474,512.0,1.0,13224785.928742127,983122.5924171265,7.433939556484269
TPRAC-TREFper4tREFI,435.gromacs,perceptron,spp_dev,8.491,0.09942876672879329,0.10918008625460177,1024.0,1.0,13930032.761881402,557860.1029564007,4.004729295992378
TPRAC-TREFper4tREFI,628.pop2,bimodal,spp_dev,2.3105,30.214519403525376,12.069065088017698,1024.0,1.0,84356648.2962776,2321006.052827603,2.7514204270844913
TPRAC-TREFper4tREFI,cloud9,hashed_perceptron,va_ampm_lite,0.5429,91.81010494903302,116.28244991090006,1024.0,1.0,212376193.18757278,5316078.628172759,2.503142441901454
TPRAC-TREFper4tREFI,465.tonto,hashed_perceptron,spp_dev,9.05,0.11189253654729316,0.10697489723545661,512.0,1.0,13876194.306610717,1041322.8068857171,7.504383290378282
TPRAC-TREFper4tREFI,470.lbm,hashed_perceptron,va_ampm_lite,1.4272,58.33669608744344,51.72454485796295,1024.0,1.0,82445680.88670811,1798854.9345330996,2.181866794216883
TPRAC-TREFper4tREFI,623.xalancbmk,hashed_perceptron,spp_dev,4.890000000000001,2.062846328785317,1.776879902871989,128.0,1.0,30719815.86744377,5332868.234218768,17.359701168881134
TPRAC-TREFper4tREFI,410.bwaves,hashed_perceptron,spp_dev,0.7746999999999999,87.70724320448504,35.75862170689299,256.0,1.0,127043017.16037437,12488291.72692436,9.829970986252322
TPRAC-TREFper4tREFI,458.sjeng,hashed_perceptron,next_line,6.1530000000000005,1.14071496374799,1.078866871365678,1024.0,1.0,19932797.52580357,769607.479078564,3.861010869559505
TPRAC-TREFper4tREFI,602.gcc,hashed_perceptron,no,4.501,1.4691614953147363,1.3182110689802056,1024.0,1.0,26162274.799991146,1007850.9928411444,3.85230642421616
TPRAC-TREFper4tREFI,447.dealII,hashed_perceptron,no,9.618,0.09795296062239929,0.04296683968427648,1024.0,1.0,12732456.420225857,497993.4865258541,3.9112129670027986
TPRAC-TREFper4tREFI,473.astar,perceptron,spp_dev,6.068999999999999,2.064999715602605,1.886297396652583,1024.0,1.0,21358152.68232057,770604.3754705657,3.6080104254917207
TPRAC-TREFper4tREFI,450.soplex,hashed_perceptron,spp_dev,0.9579000000000001,69.33371707285093,45.01303219591546,4096.0,1.0,106886048.58391118,1002197.005311181,0.9376312611317121
TPRAC-TREFper4tREFI,628.pop2,hashed_perceptron,no,4.819999999999999,6.110717898603029,3.1805069487936457,1024.0,1.0,29892043.392438974,979137.6051889769,3.2755793651652607
TPRAC-TREFper4tREFI,631.deepsjeng,hashed_perceptron,va_ampm_lite,6.009,0.7057294470810109,0.7484986202523866,1024.0,1.0,20202912.29772571,802090.1917507072,3.970171131421485
TPRAC-TREFper4tREFI,435.gromacs,hashed_perceptron,spp_dev,8.844000000000001,0.09922633194944032,0.1111884464480002,256.0,1.0,15247650.353482153,2068894.3331321524,13.568610803432232
TPRAC-TREFper4tREFI,429.mcf,hashed_perceptron,va_ampm_lite,1.3663,50.16482622131921,42.10590052437565,1024.0,1.0,77441710.38876218,1851514.6223121719,2.3908493407718576
TPRAC-TREFper4tREFI,638.imagick,hashed_perceptron,spp_dev,13.681999999999999,1.1417694137984002,0.5211634356409499,128.0,1.0,12100588.959413465,2087775.6027634647,17.25350402171385
TPRAC-TREFper4tREFI,631.deepsjeng,gshare,spp_dev,5.397,1.0870133195733822,0.91113044162959,1024.0,1.0,22403849.467065495,880359.1171654963,3.92949934099342
TPRAC-TREFper4tREFI,605.mcf,hashed_perceptron,spp_dev,1.0264,44.242779535249284,20.45054220721501,4096.0,1.0,68850743.89671981,758521.229019812,1.1016892281623547
TPRAC-TREFper4tREFI,cassandra,hashed_perceptron,no,0.35956,155.20350960240782,194.15327320896535,1024.0,1.0,312500213.6244389,7470247.877088861,2.3904776865421815
TPRAC-TREFper4tREFI,459.GemsFDTD,hashed_perceptron,no,1.868,6.34233797835253,8.67029603548961,1024.0,1.0,72136687.72749506,2542626.254295056,3.524733855122556
TPRAC-TREFper4tREFI,471.omnetpp,hashed_perceptron,spp_dev,0.6427,46.801972201195944,36.31590767284855,128.0,1.0,134810923.561881,20505280.54460601,15.210399871783137
TPRAC-TREFper4tREFI,445.gobmk,perceptron,spp_dev,5.06,0.018199928623084487,0.07330964244716685,1024.0,1.0,22766982.213830356,895102.9636303508,3.931583708474981
TPRAC-TREFper4tREFI,464.h264ref,gshare,spp_dev,7.272,1.9840678030120924,0.9629936782688102,1024.0,1.0,17806342.020286858,653532.7087368588,3.670224395287283
TPRAC-TREFper4tREFI,cassandra,hashed_perceptron,spp_dev,0.34609,196.68667802593518,222.45770593946375,2048.0,1.0,350169821.3588632,4215103.134838099,1.2037311263663555
TPRAC-TREFper4tREFI,657.xz,gshare,spp_dev,4.4350000000000005,3.7178185888679085,3.3723801086223766,1024.0,1.0,29931183.625756122,1057849.980606116,3.5342737989680564
TPRAC-TREFper4tREFI,625.x264,perceptron,spp_dev,10.742,0.9539494108559797,0.48180068163169637,1024.0,1.0,11945536.063997345,457086.089922345,3.826417562791149
TPRAC-TREFper4tREFI,628.pop2,hashed_perceptron,spp_dev,2.1313000000000004,30.393132796495884,12.339498498256178,512.0,1.0,93179010.71126206,5022908.808162064,5.3906011341189
TPRAC-TREFper4tREFI,433.milc,hashed_perceptron,spp_dev,0.8223999999999999,107.92824727188628,43.22464112933496,2048.0,1.0,232742547.17751813,3116899.204018125,1.3392047315013673
TPRAC-TREFper4tREFI,621.wrf,hashed_perceptron,spp_dev,5.68,0.1290852602675889,0.05421683420528346,512.0,1.0,21100655.641571518,1568465.3360465164,7.433254031009348
TPRAC-TREFper4tREFI,435.gromacs,hashed_perceptron,spp_dev,8.901,0.1002278392558645,0.10843796420056721,2048.0,1.0,13079168.23699935,282921.1014993511,2.163142918362364
TPRAC-TREFper4tREFI,459.GemsFDTD,bimodal,spp_dev,1.8517,11.754711290364856,13.324382416181985,1024.0,1.0,85841757.13643284,2764544.3987328387,3.220512360131448
TPRAC-TREFper4tREFI,cassandra,hashed_perceptron,spp_dev,0.33792,195.06039584725465,224.5630434007313,1024.0,1.0,354971774.2380078,8096510.142907761,2.2808884340981628
TPRAC-TREFper4tREFI,416.gamess,hashed_perceptron,spp_dev,8.626000000000001,0.011104387981656392,0.021616308617150568,2048.0,1.0,13623587.04538049,288796.81403048965,2.119829477130367
TPRAC-TREFper4tREFI,481.wrf,hashed_perceptron,spp_dev,8.483,1.568105780252507,1.4771194179048186,1024.0,1.0,15609241.579960154,561074.249360153,3.594500389310941
TPRAC-TREFper4tREFI,619.lbm,hashed_perceptron,no,1.3734,57.80741040541729,59.488771265722626,1024.0,1.0,91319820.29731603,1984327.8980160207,2.172943279515347
TPRAC-TREFper4tREFI,401.bzip2,hashed_perceptron,spp_dev,5.125,4.71124709228961,2.4754980875321295,512.0,1.0,27254048.30135463,1778888.4249546304,6.527061247140348
TPRAC-TREFper4tREFI,628.pop2,hashed_perceptron,spp_dev,1.785,30.58009051530786,12.905777936822169,256.0,1.0,111985871.25062943,11578197.208429407,10.338980336650575
TPRAC-TREFper4tREFI,444.namd,gshare,spp_dev,11.328,0.39492917214379114,0.17256368611132855,1024.0,1.0,11414222.244438028,443092.2975630281,3.8819315768881237
TPRAC-TREFper4tREFI,627.cam4,hashed_perceptron,spp_dev,1.3732,36.359152691626406,14.080231515281863,256.0,1.0,138255070.4154801,14699031.165105103,10.631820678208765
TPRAC-TREFper4tREFI,644.nab,hashed_perceptron,next_line,10.338000000000001,0.24864554968854177,0.14921963919536257,1024.0,1.0,12002909.19009245,470609.5827674508,3.920795994656909
TPRAC-TREFper4tREFI,625.x264,hashed_perceptron,spp_dev,11.911000000000001,1.0127784318137358,0.5012859075452905,512.0,1.0,11542591.398919407,827584.2363194077,7.169830480154434
TPRAC-TREFper4tREFI,435.gromacs,hashed_perceptron,spp_dev,8.895,0.09891369332410839,0.10768808485041746,1024.0,1.0,13434136.94922682,538126.5778518221,4.005665417031446
TPRAC-TREFper4tREFI,435.gromacs,hashed_perceptron,no,8.857,0.0745067420898557,0.09858387017390989,1024.0,1.0,13417659.55015065,537904.8528506472,4.00893204094307
TPRAC-TREFper4tREFI,623.xalancbmk,gshare,spp_dev,4.807,2.0504632744106015,1.6740401263745879,1024.0,1.0,25479377.038489487,946211.4425144834,3.7136364875998487
TPRAC-TREFper4tREFI,641.leela,hashed_perceptron,va_ampm_lite,6.985000000000001,0.01909134976391512,0.02871763951066957,1024.0,1.0,16808106.969089508,660961.3623895085,3.9323962157370342
TPRAC-TREFper4tREFI,470.lbm,bimodal,spp_dev,1.5056,56.91850045072616,48.37090130256054,1024.0,1.0,77552860.87292837,1713047.359078359,2.2088770675851856
TPRAC-TREFper4tREFI,416.gamess,hashed_perceptron,spp_dev,8.626000000000001,0.011678580391054478,0.021585255475612568,4096.0,1.0,13532010.225296434,188022.80099643394,1.3894668853039172
TPRAC-TREFper4tREFI,456.hmmer,hashed_perceptron,spp_dev,7.925000000000001,0.69586563085016,0.6273677696982802,1024.0,1.0,15732774.735028015,595549.8887030141,3.785409113988395
TPRAC-TREFper4tREFI,654.roms,hashed_perceptron,spp_dev,0.9677,61.17720360063792,23.60368366468814,256.0,1.0,87499519.22241065,8745252.379060639,9.994629063996936
TPRAC-TREFper4tREFI,456.hmmer,hashed_perceptron,spp_dev,7.895,0.7129836883110529,0.651455065355566,512.0,1.0,16531826.335149044,1184327.6376240454,7.163924986956791
TPRAC-TREFper4tREFI,619.lbm,hashed_perceptron,spp_dev,1.2954999999999999,67.6173245840167,62.5189775840292,2048.0,1.0,97139214.36854772,1127028.1809727284,1.1602195758931768
TPRAC-TREFper4tREFI,403.gcc,hashed_perceptron,va_ampm_lite,8.968,0.4387295868525853,0.3167980870841473,1024.0,1.0,14498920.047128666,571496.1905286657,3.9416466100304035
TPRAC-TREFper4tREFI,607.cactuBSSN,hashed_perceptron,next_line,3.5312,12.588043123257428,11.790642244640448,1024.0,1.0,47737443.06003697,1290106.9193369704,2.702505280214669
TPRAC-TREFper4tREFI,nutch,hashed_perceptron,spp_dev,0.24675999999999998,321.0256374348749,370.0954597448842,1024.0,1.0,512321518.0466825,10785369.23215747,2.1051954392387464
