workload,Channel,interface,Baseline,Baseline-ClosedCap4
508.namd,16.0,8800.0,3.5104022309420455,3.5104022309420455
510.parest,1.0,3200.0,1.5973991428298693,1.6261581754622392
510.parest,1.0,4800.0,1.7775463116226955,1.8378892340624569
510.parest,1.0,6400.0,1.8575151095386875,1.92598833237041
510.parest,1.0,8000.0,1.9039841183658486,1.9758003772695973
510.parest,1.0,8800.0,1.9099799557918333,1.983768862710828
510.parest,1.0,12800.0,1.9347916138887762,2.0125319519131573
510.parest,1.0,17600.0,1.9613307059242644,2.039660608960336
510.parest,2.0,8000.0,2.021299847315861,2.0791064966663897
510.parest,2.0,8800.0,2.024407975148724,2.08330261746682
510.parest,4.0,8000.0,2.1083220933411955,2.1475798900791303
510.parest,4.0,8800.0,2.11193983536221,2.150039365930688
510.parest,8.0,8000.0,2.1684510966355917,2.1911697672843613
510.parest,8.0,8800.0,2.1696777613688423,2.1934624728512406
510.parest,16.0,8000.0,2.2087458436759513,2.2242088405762064
510.parest,16.0,8800.0,2.2099346169629506,2.2257190588260305
511.povray,1.0,3200.0,3.866610342011814,3.866610342011814
511.povray,1.0,4800.0,3.8670461734205466,3.8670461734205466
511.povray,1.0,6400.0,3.867006934401881,3.867006934401881
511.povray,1.0,8000.0,3.8676394914456322,3.8676394914456322
511.povray,1.0,8800.0,3.868067325815765,3.868067325815765
511.povray,1.0,12800.0,3.867842640381221,3.867842640381221
511.povray,1.0,17600.0,3.868363445370577,3.868363445370577
511.povray,2.0,8000.0,3.8681051499820245,3.8681051499820245
511.povray,2.0,8800.0,3.868528717450277,3.868528717450277
511.povray,4.0,8000.0,3.8681051799064994,3.8681051799064994
511.povray,4.0,8800.0,3.8685288970364575,3.8685288970364575
511.povray,8.0,8000.0,3.8681051499820245,3.8681051499820245
511.povray,8.0,8800.0,3.8689904886131044,3.8689904886131044
511.povray,16.0,8000.0,3.8681051499820245,3.8681051499820245
511.povray,16.0,8800.0,3.86899045867493,3.86899045867493
519.lbm,1.0,3200.0,0.7186713445655244,0.7189163741881215
519.lbm,1.0,4800.0,0.8031682355650537,0.804191972249175
519.lbm,1.0,6400.0,0.8448120371792314,0.8461075924457788
519.lbm,1.0,8000.0,0.8683042422672467,
519.lbm,1.0,8800.0,0.8767236112151416,0.8780115453460404
519.lbm,1.0,12800.0,0.8916425823602674,0.89309091578357
519.lbm,1.0,17600.0,0.9102392540203401,0.9117936644491359
519.lbm,2.0,8000.0,1.0398363921420604,1.0434061616852548
519.lbm,2.0,8800.0,,1.0527323553535375
519.lbm,4.0,8000.0,1.2002139659839728,1.2074232288195195
519.lbm,4.0,8800.0,1.2098803172597532,1.2171959834489878
519.lbm,8.0,8000.0,1.355019526454607,1.3666018952035006
519.lbm,8.0,8800.0,1.3626332158599974,1.3745353737130608
519.lbm,16.0,8000.0,1.4997237868723814,1.5130115101170254
519.lbm,16.0,8800.0,1.506127759094263,1.519745940424257
520.omnetpp,1.0,3200.0,1.479042784693468,1.4791607477433266
520.omnetpp,1.0,4800.0,1.5957116678854766,1.595654383380971
520.omnetpp,1.0,6400.0,1.659217351558734,1.6590470628149625
520.omnetpp,1.0,8000.0,1.6979853105525466,1.6977238890941229
520.omnetpp,1.0,8800.0,1.7087509888114745,1.7086030304828892
520.omnetpp,1.0,12800.0,1.731261967499788,1.7320025134127572
520.omnetpp,1.0,17600.0,1.756657860622824,1.7568527226046673
520.omnetpp,2.0,8000.0,1.8282451114755267,1.8280372061142287
520.omnetpp,2.0,8800.0,1.8349483288461386,1.8352352046972156
520.omnetpp,4.0,8000.0,1.9271901920943775,1.9279992909281356
520.omnetpp,4.0,8800.0,1.9335238194588074,1.9336660840066688
520.omnetpp,8.0,8000.0,2.0096389518445132,2.010269582738516
520.omnetpp,8.0,8800.0,2.0142946027346964,2.014669988696291
520.omnetpp,16.0,8000.0,2.09063165838741,2.09062734884595
520.omnetpp,16.0,8800.0,2.094269319364233,2.0945755658285363
523.xalancbmk,1.0,3200.0,2.8349294997541805,2.8349569859630903
523.xalancbmk,1.0,4800.0,2.8745259863530612,2.874783431783646
523.xalancbmk,1.0,6400.0,2.8998393628185286,2.8998393628185286
523.xalancbmk,1.0,8000.0,2.9186945902614534,2.9186945902614534
523.xalancbmk,1.0,8800.0,2.925240739853526,2.925240739853526
523.xalancbmk,1.0,12800.0,2.9343342417856086,2.9346025638108344
523.xalancbmk,1.0,17600.0,2.9489829836486323,2.9489829836486323
523.xalancbmk,2.0,8000.0,3.033420816987467,3.034852715957373
523.xalancbmk,2.0,8800.0,3.0364072762715,3.0365908529733296
523.xalancbmk,4.0,8000.0,3.0996258044939293,3.1008217686221617
523.xalancbmk,4.0,8800.0,3.098221356353349,3.0991095353364995
523.xalancbmk,8.0,8000.0,3.1280087534196954,3.1287724783060615
523.xalancbmk,8.0,8800.0,3.1301873072782804,3.1316986054514793
523.xalancbmk,16.0,8000.0,3.1579881268615115,3.1579881268615115
523.xalancbmk,16.0,8800.0,3.1570086343049626,3.1576233806602136
525.x264,1.0,3200.0,3.634887648603839,3.634887648603839
525.x264,1.0,4800.0,3.657493923055559,3.657493923055559
525.x264,1.0,6400.0,3.672478888424671,3.672478888424671
525.x264,1.0,8000.0,3.6842219474038265,3.6842219474038265
525.x264,1.0,8800.0,3.6856722212425295,3.6860911234458205
525.x264,1.0,12800.0,3.6923380455985138,3.6923380455985138
525.x264,1.0,17600.0,3.698142643366968,3.699426605895742
525.x264,2.0,8000.0,3.7021125779555693,3.7021125779555693
525.x264,2.0,8800.0,3.705137442035811,3.705137442035811
525.x264,4.0,8000.0,3.713168309489904,3.713168309489904
525.x264,4.0,8800.0,3.712349367712658,3.712349367712658
525.x264,8.0,8000.0,3.7166015924418714,3.7166015924418714
525.x264,8.0,8800.0,3.718596753607037,3.718596753607037
525.x264,16.0,8000.0,3.7252192049354087,3.7252192049354087
525.x264,16.0,8800.0,3.7246510456391624,3.7246510456391624
526.blender,1.0,3200.0,3.8178894018681437,3.8178894018681437
526.blender,1.0,4800.0,3.8304494237188447,3.8304494237188447
526.blender,1.0,6400.0,3.837933274168266,3.837933274168266
526.blender,1.0,8000.0,3.843579579765918,3.843579579765918
526.blender,1.0,8800.0,3.847485120986362,3.847485120986362
526.blender,1.0,12800.0,3.848352691855736,3.848352691855736
526.blender,1.0,17600.0,3.8531776412216763,3.8531776412216763
526.blender,2.0,8000.0,3.8549359316588325,3.8549359316588325
526.blender,2.0,8800.0,3.855887983739751,3.855887983739751
526.blender,4.0,8000.0,3.860787374224621,3.860787374224621
526.blender,4.0,8800.0,3.8602101856648376,3.8602101856648376
526.blender,8.0,8000.0,3.864500271616401,3.864500271616401
526.blender,8.0,8800.0,3.8630225441050556,3.8630225441050556
526.blender,16.0,8000.0,3.8682206619040773,3.8682206619040773
526.blender,16.0,8800.0,3.864407180773381,3.864407180773381
531.deepsjeng,1.0,3200.0,3.4451775207983126,3.4451775207983126
531.deepsjeng,1.0,4800.0,3.4664953450722082,3.4664953450722082
531.deepsjeng,1.0,6400.0,3.4825789664503874,3.4825789664503874
531.deepsjeng,1.0,8000.0,3.4922858792752676,3.4922858792752676
531.deepsjeng,1.0,8800.0,3.4995188231627776,3.4995188231627776
531.deepsjeng,1.0,12800.0,3.5035727893590947,3.5035727893590947
531.deepsjeng,1.0,17600.0,3.517407834207067,3.517407834207067
531.deepsjeng,2.0,8000.0,3.510778137991415,3.510778137991415
531.deepsjeng,2.0,8800.0,3.509564662159866,3.509564662159866
531.deepsjeng,4.0,8000.0,3.518748125694834,3.518748125694834
531.deepsjeng,4.0,8800.0,3.5174493804037565,3.5174493804037565
531.deepsjeng,8.0,8000.0,3.523862284417859,3.523862284417859
531.deepsjeng,8.0,8800.0,3.5202349900472045,3.5202349900472045
531.deepsjeng,16.0,8000.0,3.5265676725269897,3.5265676725269897
531.deepsjeng,16.0,8800.0,3.5278913821516356,3.5278913821516356
538.imagick,1.0,3200.0,3.971302652314686,3.971302652314686
538.imagick,1.0,4800.0,3.9713578524383695,3.9713578524383695
538.imagick,1.0,6400.0,3.972300055469198,3.972300055469198
538.imagick,1.0,8000.0,3.9738661238683473,3.9738661238683473
538.imagick,1.0,8800.0,3.972450562872805,3.972450562872805
538.imagick,1.0,12800.0,3.9736306533051695,3.9736306533051695
538.imagick,1.0,17600.0,3.9743403077997788,3.9743403077997788
538.imagick,2.0,8000.0,3.9743574300663527,3.9743574300663527
538.imagick,2.0,8800.0,3.972937257340939,3.972937257340939
538.imagick,4.0,8000.0,3.9738661870347958,3.9738661870347958
538.imagick,4.0,8800.0,3.9729371942040186,3.9729371942040186
538.imagick,8.0,8000.0,3.9738661238683473,3.9738661238683473
538.imagick,8.0,8800.0,3.97245062599426,3.97245062599426
538.imagick,16.0,8000.0,3.974357493248421,3.974357493248421
538.imagick,16.0,8800.0,3.9729371942040186,3.9729371942040186
541.leela,1.0,3200.0,3.9475096097581237,3.9475096097581237
541.leela,1.0,4800.0,3.94801343584766,3.94801343584766
541.leela,1.0,6400.0,3.9486584610648654,3.9486584610648654
541.leela,1.0,8000.0,3.9497739090181434,3.9497739090181434
541.leela,1.0,8800.0,3.9496648318393475,3.9496648318393475
541.leela,1.0,12800.0,3.949630512462739,3.9501166240325314
541.leela,1.0,17600.0,3.950915743245475,3.9509940432285524
541.leela,2.0,8000.0,3.950259306870125,3.950259306870125
541.leela,2.0,8800.0,3.949664863039052,3.9499311080669783
541.leela,4.0,8000.0,3.950259244451932,3.950259244451932
541.leela,4.0,8800.0,3.950412206154219,3.950412206154219
541.leela,8.0,8000.0,3.950259244451932,3.950259244451932
541.leela,8.0,8800.0,3.950412206154219,3.950412206154219
541.leela,16.0,8000.0,3.950259306870125,3.950259306870125
541.leela,16.0,8800.0,3.95089345266949,3.95089345266949
544.nab,1.0,3200.0,3.337404031778975,3.337404031778975
544.nab,1.0,4800.0,3.3801880808308162,3.3805440965440123
544.nab,1.0,6400.0,3.417585052653161,3.417585052653161
544.nab,1.0,8000.0,3.4331495472252516,3.4331495472252516
544.nab,1.0,8800.0,3.394060289955521,3.394060289955521
544.nab,1.0,12800.0,3.454602382624063,3.454602382624063
544.nab,1.0,17600.0,3.4907057759570503,3.4907057759570503
544.nab,2.0,8000.0,3.44197337144837,3.44197337144837
544.nab,2.0,8800.0,3.414815171523878,3.414815171523878
544.nab,4.0,8000.0,3.446428291283186,3.446428291283186
544.nab,4.0,8800.0,3.421714437974712,3.421714437974712
544.nab,8.0,8000.0,3.4471955347621335,3.447222177006158
544.nab,8.0,8800.0,3.422797735997283,3.422797735997283
544.nab,16.0,8000.0,3.4464830253680176,3.4464830253680176
544.nab,16.0,8800.0,3.4249665553728352,3.4249665553728352
549.fotonik3d,1.0,3200.0,0.9331069878299484,0.9337701399231768
549.fotonik3d,1.0,4800.0,1.0317742941074395,1.0326307644756159
549.fotonik3d,1.0,6400.0,1.0805118061970524,1.0822115253116278
549.fotonik3d,1.0,8000.0,1.110517625077316,1.1124408462639213
549.fotonik3d,1.0,8800.0,1.1195903853205758,1.121221264601597
549.fotonik3d,1.0,12800.0,1.136695573789759,1.1386887342963068
549.fotonik3d,1.0,17600.0,1.1572941950820215,1.1592259634990583
549.fotonik3d,2.0,8000.0,1.2642004596951442,1.26926255634926
549.fotonik3d,2.0,8800.0,1.2707289740286558,1.2755389062580438
549.fotonik3d,4.0,8000.0,1.4062853105934374,1.4153536676099
549.fotonik3d,4.0,8800.0,1.4106618834545692,1.419526502231727
549.fotonik3d,8.0,8000.0,1.5380433797257866,1.5493152014456177
549.fotonik3d,8.0,8800.0,1.5411256893004388,1.5525872926208388
549.fotonik3d,16.0,8000.0,1.6613711546646794,1.6725678976257858
549.fotonik3d,16.0,8800.0,1.6641731905028965,1.675044736759552
557.xz,1.0,3200.0,2.544601000228704,2.544601000228704
557.xz,1.0,4800.0,2.6403673371965746,2.6403673371965746
557.xz,1.0,6400.0,2.6929027020003935,2.6926510326537465
557.xz,1.0,8000.0,2.7243048458098222,2.7243048458098222
557.xz,1.0,8800.0,2.73391614447137,2.73391614447137
557.xz,1.0,12800.0,2.7529331483993604,2.7529331483993604
557.xz,1.0,17600.0,2.7726568611065665,2.772897350906426
557.xz,2.0,8000.0,2.8062081225705007,2.8062081225705007
557.xz,2.0,8800.0,2.814718282279673,2.8152069403994457
557.xz,4.0,8000.0,2.871006411428149,2.871006411428149
557.xz,4.0,8800.0,2.877154359233241,2.877154359233241
557.xz,8.0,8000.0,2.9320929559786,2.9320929559786
557.xz,8.0,8800.0,2.9334134910079848,2.9334134910079848
557.xz,16.0,8000.0,2.976721419388881,2.976721419388881
557.xz,16.0,8800.0,2.9803220600386595,2.9803220600386595
grep_map0,1.0,3200.0,2.332762826636891,2.341156635978739
grep_map0,1.0,4800.0,2.5791890262151145,2.594486722989237
grep_map0,1.0,6400.0,2.719234167290364,2.763144782596874
grep_map0,1.0,8000.0,2.777897202047497,2.824031943596717
grep_map0,1.0,8800.0,2.79223992632016,2.831127791361057
grep_map0,1.0,12800.0,2.7838693534569225,2.8105015142082768
grep_map0,1.0,17600.0,2.80866436892831,2.837568005367498
grep_map0,2.0,8000.0,3.038787699959827,3.0984640244593247
grep_map0,2.0,8800.0,3.047997716049972,3.1110412889745884
grep_map0,4.0,8000.0,3.237247768869419,3.272529758896567
grep_map0,4.0,8800.0,3.2432455568168392,3.2797593026633507
grep_map0,8.0,8000.0,3.3285167543553307,3.361707111712223
grep_map0,8.0,8800.0,3.3300931815349877,3.3635664204132425
grep_map0,16.0,8000.0,3.3679858730506433,3.3889525353001257
grep_map0,16.0,8800.0,3.3692012046457593,3.389785172568505
h264_encode,1.0,3200.0,3.966221862025819,3.9667113112089534
h264_encode,1.0,4800.0,3.971980963216819,3.97247252926014
h264_encode,1.0,6400.0,3.9745592754321235,3.976036381114441
h264_encode,1.0,8000.0,3.975777353924573,3.977633274957853
h264_encode,1.0,8800.0,3.9759427948350625,3.9774056156480553
h264_encode,1.0,12800.0,3.976533442351853,3.9780121742765853
h264_encode,1.0,17600.0,3.9769097597819254,3.9787214951462384
h264_encode,2.0,8000.0,3.9782374657672666,3.9792223631786574
h264_encode,2.0,8800.0,3.9783814276679497,3.9793577186144913
h264_encode,4.0,8000.0,3.979610149113763,3.9804058789607457
h264_encode,4.0,8800.0,3.979701944203783,3.9803345205264775
h264_encode,8.0,8000.0,3.980102876743522,3.9805957264006007
h264_encode,8.0,8800.0,3.9803344888403522,3.9803344888403522
h264_encode,16.0,8000.0,3.981088793224741,3.981391945580424
h264_encode,16.0,8800.0,3.9811676597490298,3.981311738698549
jp2_decode,1.0,3200.0,2.000908920879127,2.007463214230367
jp2_decode,1.0,4800.0,2.1400480528100854,2.1493855957643553
jp2_decode,1.0,6400.0,2.2127990269278257,2.2234674771567287
jp2_decode,1.0,8000.0,2.2564255361139574,2.267135562595334
jp2_decode,1.0,8800.0,2.265325860464318,2.2766670496020636
jp2_decode,1.0,12800.0,2.294966925487528,2.3061148836050087
jp2_decode,1.0,17600.0,2.3210962970441362,2.334775496137107
jp2_decode,2.0,8000.0,2.545963311782755,2.5614439742840043
jp2_decode,2.0,8800.0,2.5567830239016516,2.572328916680605
jp2_decode,4.0,8000.0,2.7250446123865215,2.741217014606783
jp2_decode,4.0,8800.0,2.7283718498859852,2.7434591968579185
jp2_decode,8.0,8000.0,2.821467327103699,2.832044732214425
jp2_decode,8.0,8800.0,2.82223647451639,2.8321878728876246
jp2_decode,16.0,8000.0,2.9016515782912773,2.909954089829014
jp2_decode,16.0,8800.0,2.9001902710426175,2.90802367233627
jp2_encode,1.0,3200.0,2.5420806031832575,2.546678080266597
jp2_encode,1.0,4800.0,2.6640870684606544,2.671115368346648
jp2_encode,1.0,6400.0,2.73068235705095,2.738890018589723
jp2_encode,1.0,8000.0,2.7678553141944517,2.776072919840123
jp2_encode,1.0,8800.0,2.7770515534959657,2.787314409248697
jp2_encode,1.0,12800.0,2.7976508182079507,2.80866096105918
jp2_encode,1.0,17600.0,2.8208103579975607,2.832998816611069
jp2_encode,2.0,8000.0,3.0173705678228533,3.0291743659948667
jp2_encode,2.0,8800.0,3.028754553475018,3.0403960271485717
jp2_encode,4.0,8000.0,3.173005477000895,3.1858210738903283
jp2_encode,4.0,8800.0,3.1773452803633866,3.189545014657905
jp2_encode,8.0,8000.0,3.2595714757430154,3.2691847217581524
jp2_encode,8.0,8800.0,3.2614626403597353,3.270593415683212
jp2_encode,16.0,8000.0,3.3182010381071563,3.3262559985866873
jp2_encode,16.0,8800.0,3.31981840354342,3.326725288134829
tpcc64,1.0,3200.0,2.538786815639359,2.547559787253894
tpcc64,1.0,4800.0,2.697353549832711,2.7092803428587766
tpcc64,1.0,6400.0,2.7514748606849864,2.759994327218071
tpcc64,1.0,8000.0,2.784514793119072,2.7931312066063674
tpcc64,1.0,8800.0,2.7906526297807095,2.8010279963195837
tpcc64,1.0,12800.0,2.80870665243686,2.82094385046118
tpcc64,1.0,17600.0,2.8277381989945423,2.8399367409772087
tpcc64,2.0,8000.0,2.904467728929652,2.9139935108395196
tpcc64,2.0,8800.0,2.9115940642054006,2.9232987164485262
tpcc64,4.0,8000.0,2.9712145996642803,2.97837205102821
tpcc64,4.0,8800.0,2.9761356716442378,2.9813594318039343
tpcc64,8.0,8000.0,3.0105568668571174,3.0145104545664108
tpcc64,8.0,8800.0,3.0158279213949544,3.019493925210022
tpcc64,16.0,8000.0,3.0543821749384312,3.0555475255766744
tpcc64,16.0,8800.0,3.0555838818366117,3.059043566415057
tpch17,1.0,3200.0,1.7324239724443415,1.7424916323374036
tpch17,1.0,4800.0,1.8914632110804124,1.904482421423541
tpch17,1.0,6400.0,1.968670561067131,1.987022841304355
tpch17,1.0,8000.0,2.016410508463637,2.0347899844023583
tpch17,1.0,8800.0,2.0235213145370707,2.0429067035400976
tpch17,1.0,12800.0,2.0499860646047856,2.071497323832618
tpch17,1.0,17600.0,2.0796069027227064,2.1001103797010052
tpch17,2.0,8000.0,2.224545922573736,2.242489995220626
tpch17,2.0,8800.0,2.2313191407423867,2.249617067934611
tpch17,4.0,8000.0,2.3353765823215524,2.350754829018107
tpch17,4.0,8800.0,2.3383567065491797,2.3535540845926266
tpch17,8.0,8000.0,2.394043384509298,2.402650971666407
tpch17,8.0,8800.0,2.3941399059126005,2.4037840233332046
tpch17,16.0,8000.0,2.4526969531833327,2.4598179974767382
tpch17,16.0,8800.0,2.453250717139153,2.4595588610015144
tpch2,1.0,3200.0,1.6252300761006502,1.6353174182651433
tpch2,1.0,4800.0,1.8233691745109983,1.8373561363928252
tpch2,1.0,6400.0,1.9181245394606958,1.9363245031398102
tpch2,1.0,8000.0,1.9676701756955122,1.9872434392211094
tpch2,1.0,8800.0,1.977759094283166,1.9995062499246685
tpch2,1.0,12800.0,2.0024175427186646,2.0242237971142187
tpch2,1.0,17600.0,2.0324616399389086,2.0525586122171746
tpch2,2.0,8000.0,2.2331222242318836,2.2531570707193582
tpch2,2.0,8800.0,2.239394625707315,2.2603245215712375
tpch2,4.0,8000.0,2.36906028793587,2.3865113823538264
tpch2,4.0,8800.0,2.372453397269497,2.3922280367822855
tpch2,8.0,8000.0,2.438326838459667,2.450815526757482
tpch2,8.0,8800.0,2.4409837619560055,2.452691288606624
tpch2,16.0,8000.0,2.5215965795369484,2.5309636599026106
tpch2,16.0,8800.0,2.5228223465488138,2.5318821307390307
tpch6,1.0,3200.0,3.120428006640021,3.12285325231736
tpch6,1.0,4800.0,3.20761451628009,3.21061192895278
tpch6,1.0,6400.0,3.244614812245368,3.2515177320575512
tpch6,1.0,8000.0,3.26782725075767,3.272939352650173
tpch6,1.0,8800.0,3.2627009459163796,3.2679611670791213
tpch6,1.0,12800.0,3.285469408416279,3.2932230817578323
tpch6,1.0,17600.0,3.302578880131044,3.3087318292720855
tpch6,2.0,8000.0,3.3394563801846573,3.342929142291504
tpch6,2.0,8800.0,3.3287873837467616,3.3339202788853637
tpch6,4.0,8000.0,3.371457366178817,3.3732262741483447
tpch6,4.0,8800.0,3.36366773870569,3.3682090926528434
tpch6,8.0,8000.0,3.3872273240526964,3.38937014894282
tpch6,8.0,8800.0,3.379310677398366,3.379310677398366
tpch6,16.0,8000.0,3.404085639386883,3.4062498539570383
tpch6,16.0,8800.0,3.395941542887485,3.3970086499117778
wc_8443,1.0,3200.0,1.769416794279365,1.7761305769141376
wc_8443,1.0,4800.0,1.9506145210135157,1.9615830472648887
wc_8443,1.0,6400.0,2.061697348750398,2.0888743074321567
wc_8443,1.0,8000.0,2.1177082650769488,2.1468377234905303
wc_8443,1.0,8800.0,2.1306779200097146,2.1565616950053896
wc_8443,1.0,12800.0,2.1455138560395817,2.164287094327921
wc_8443,1.0,17600.0,2.1769555470858437,2.1976473868262802
wc_8443,2.0,8000.0,2.365973369748881,2.4051230082124126
wc_8443,2.0,8800.0,2.3769158458696906,2.417359215102415
wc_8443,4.0,8000.0,2.550550924610928,2.57771074859138
wc_8443,4.0,8800.0,2.5572321468487083,2.584022248307525
wc_8443,8.0,8000.0,2.6429490113872145,2.667867890191433
wc_8443,8.0,8800.0,2.6449690614794914,2.670202955290912
wc_8443,16.0,8000.0,2.6946629354998364,2.709668983368615
wc_8443,16.0,8800.0,2.695833921878809,2.712064970879338
wc_map0,1.0,3200.0,1.7779892941006294,1.784240907750117
wc_map0,1.0,4800.0,1.9604468286475139,1.970799549986055
wc_map0,1.0,6400.0,2.0716560682675973,2.0982121797087507
wc_map0,1.0,8000.0,2.127370663681994,2.1561947146285787
wc_map0,1.0,8800.0,2.140142474249356,2.1663624458332484
wc_map0,1.0,12800.0,2.154564663703784,2.173630948331271
wc_map0,1.0,17600.0,2.185428870702449,2.2061094795681413
wc_map0,2.0,8000.0,2.3750742578840613,2.4137873767793527
wc_map0,2.0,8800.0,2.385090677045004,2.4261110933735432
wc_map0,4.0,8000.0,2.559967832468333,2.586123147718397
wc_map0,4.0,8800.0,2.566036497373333,2.592808541661307
wc_map0,8.0,8000.0,2.6518436070147478,2.6766646120946076
wc_map0,8.0,8800.0,2.654091027837354,2.679433341221049
wc_map0,16.0,8000.0,,2.719589674838517
wc_map0,16.0,8800.0,2.7051673988418616,2.720746261517803
ycsb_abgsave,1.0,3200.0,2.760628793497337,2.760628869708052
ycsb_abgsave,1.0,4800.0,2.8029669158024,2.8029669158024
ycsb_abgsave,1.0,6400.0,2.833928861754461,2.834179134574902
ycsb_abgsave,1.0,8000.0,2.858203082256466,2.858485670800144
ycsb_abgsave,1.0,8800.0,2.862650329719777,2.8629030294667155
ycsb_abgsave,1.0,12800.0,2.873650281670314,2.873650281670314
ycsb_abgsave,1.0,17600.0,2.8862920931858334,2.8865527004476887
ycsb_abgsave,2.0,8000.0,2.9037469956889983,2.9037469956889983
ycsb_abgsave,2.0,8800.0,2.9098077788554475,2.9100688731817597
ycsb_abgsave,4.0,8000.0,2.932121006076627,2.9323884763256167
ycsb_abgsave,4.0,8800.0,2.9345127907078017,2.9345127907078017
ycsb_abgsave,8.0,8000.0,2.9498894145460697,2.9498894145460697
ycsb_abgsave,8.0,8800.0,2.948909372707942,2.948909372707942
ycsb_abgsave,16.0,8000.0,2.963093315802567,2.963093315802567
ycsb_abgsave,16.0,8800.0,2.9580969885336295,2.9580969885336295
ycsb_aserver,1.0,3200.0,2.2636093751981368,2.2642471763785004
ycsb_aserver,1.0,4800.0,2.323226068685379,2.3242354931750175
ycsb_aserver,1.0,6400.0,2.36900096586064,2.3700506250868654
ycsb_aserver,1.0,8000.0,2.4022270556845307,2.402945329480976
ycsb_aserver,1.0,8800.0,2.4086158993832893,2.409510638174936
ycsb_aserver,1.0,12800.0,2.4287581861962084,2.4303686764754238
ycsb_aserver,1.0,17600.0,2.4538372026256057,2.454025563878629
ycsb_aserver,2.0,8000.0,2.505082689998459,2.505473974539574
ycsb_aserver,2.0,8800.0,2.5077553235708026,2.5087252485217224
ycsb_aserver,4.0,8000.0,2.5733007705110933,2.5735067803462153
ycsb_aserver,4.0,8800.0,2.577501848416777,2.5777782615981124
ycsb_aserver,8.0,8000.0,2.6155953490718344,2.6160210590949684
ycsb_aserver,8.0,8800.0,2.6187287783458535,2.6191517497856043
ycsb_aserver,16.0,8000.0,2.645548139607966,2.6455482235950676
ycsb_aserver,16.0,8800.0,2.6461146418894796,2.646330556789216
ycsb_bserver,1.0,3200.0,2.3833582610362263,2.38530424837093
ycsb_bserver,1.0,4800.0,2.4451181424112796,2.4473554677153997
ycsb_bserver,1.0,6400.0,2.4951836891599175,2.4962806092991596
ycsb_bserver,1.0,8000.0,2.530043909569774,2.532395830606787
ycsb_bserver,1.0,8800.0,2.533726771439106,2.535721358384509
ycsb_bserver,1.0,12800.0,2.555813371809025,2.5570358270022275
ycsb_bserver,1.0,17600.0,2.5784771296479287,2.580351119626476
ycsb_bserver,2.0,8000.0,2.6012934348889387,2.6031893098719197
ycsb_bserver,2.0,8800.0,2.605838575190427,2.6075146527851487
ycsb_bserver,4.0,8000.0,2.6470919283724244,2.6481822609530763
ycsb_bserver,4.0,8800.0,2.6501489648730177,2.6518825470190444
ycsb_bserver,8.0,8000.0,2.673340155982554,2.6740072854932753
ycsb_bserver,8.0,8800.0,2.6774461128896316,2.6781093978870394
ycsb_bserver,16.0,8000.0,2.691051879002213,2.6919532875468692
ycsb_bserver,16.0,8800.0,2.691500638803452,2.691724024254888
ycsb_cserver,1.0,3200.0,2.3936142059279435,2.3968301298420402
ycsb_cserver,1.0,4800.0,2.455170482471345,2.4594826598258157
ycsb_cserver,1.0,6400.0,2.5040495790196866,2.5064769921955325
ycsb_cserver,1.0,8000.0,2.539337001456411,2.54257673645316
ycsb_cserver,1.0,8800.0,2.545098229389418,2.5470970780507263
ycsb_cserver,1.0,12800.0,2.5622515198942892,2.566216526284529
ycsb_cserver,1.0,17600.0,2.5855375372605045,2.588919285677819
ycsb_cserver,2.0,8000.0,2.6063351834716357,2.607817562132453
ycsb_cserver,2.0,8800.0,2.610183975215071,2.612288753809063
ycsb_cserver,4.0,8000.0,2.646086637914501,2.648484732497269
ycsb_cserver,4.0,8800.0,2.6514592732966347,2.651676061325121
ycsb_cserver,8.0,8000.0,2.6727250912004625,2.673170302878642
ycsb_cserver,8.0,8800.0,2.6731329449520667,2.6740145502329997
ycsb_cserver,16.0,8000.0,2.6880760580581846,2.6885256906964976
ycsb_cserver,16.0,8800.0,2.6895396359122867,2.6895396359122867
ycsb_dserver,1.0,3200.0,2.6688034476926457,2.669911814522039
ycsb_dserver,1.0,4800.0,2.72202791056344,2.7229516322812426
ycsb_dserver,1.0,6400.0,2.76610804561799,2.7689717719666476
ycsb_dserver,1.0,8000.0,2.7970790227012667,2.7985400542749974
ycsb_dserver,1.0,8800.0,2.8011634318514083,2.803342581205363
ycsb_dserver,1.0,12800.0,2.817922100550358,2.819451448431709
ycsb_dserver,1.0,17600.0,2.838320930183158,2.8405908488014346
ycsb_dserver,2.0,8000.0,2.8671642851981143,2.868699471086407
ycsb_dserver,2.0,8800.0,2.8660801474430846,2.866840198796331
ycsb_dserver,4.0,8000.0,2.9107456018022964,2.911272818599884
ycsb_dserver,4.0,8800.0,2.913224238757323,2.9140095033192637
ycsb_dserver,8.0,8000.0,2.933640569596823,2.933908317161191
ycsb_dserver,8.0,8800.0,2.9377888720436074,2.9383212005350376
ycsb_dserver,16.0,8000.0,2.9504694255837327,2.950740253973517
ycsb_dserver,16.0,8800.0,2.953089320036777,2.9533719861599557
ycsb_eserver,1.0,3200.0,2.3001561902656626,2.3024356402815847
ycsb_eserver,1.0,4800.0,2.361144486019529,2.363752842070043
ycsb_eserver,1.0,6400.0,2.407664459830319,2.4105577773238003
ycsb_eserver,1.0,8000.0,2.442962963846049,2.445039621964796
ycsb_eserver,1.0,8800.0,2.4476137283716612,2.450145041725774
