workload,Channel,interface,Normalized_PRAC_WO_Mitigation,Normalized_PRAC_WO_Mitigation-ClosedCap4
ycsb_dserver,1.0,17600.0,0.9493054973333352,0.949507349628546
ycsb_dserver,2.0,8000.0,0.9665347917966677,0.9667676288287887
ycsb_dserver,2.0,8800.0,0.9678859365461295,0.9686235436036925
ycsb_dserver,4.0,8000.0,0.9793530783556721,0.9796969875670811
ycsb_dserver,4.0,8800.0,0.9796026599833664,0.9795110600332683
ycsb_dserver,8.0,8000.0,0.986516293832989,0.9866039109268321
ycsb_dserver,8.0,8800.0,0.9853542204970699,0.9857035926066865
ycsb_dserver,16.0,8000.0,0.9911159426599471,0.9913857115539653
ycsb_dserver,16.0,8800.0,0.9911226631825474,0.9912961883944411
ycsb_eserver,1.0,3200.0,0.9381242657489975,0.9390581559814338
ycsb_eserver,1.0,4800.0,0.9345159876250688,0.9355357789543173
ycsb_eserver,1.0,6400.0,0.9333035832369108,0.9340143880155523
ycsb_eserver,1.0,8000.0,0.9323208235815358,0.9335132193272601
ycsb_eserver,1.0,8800.0,0.9326373685137773,0.9335941321098756
ycsb_eserver,1.0,12800.0,0.932250745013405,0.9331214452941883
ycsb_eserver,1.0,17600.0,0.9313062667302251,0.9319273894269541
ycsb_eserver,2.0,8000.0,0.9560726033584149,0.9566328942583592
ycsb_eserver,2.0,8800.0,0.9557941316690504,0.9571112058240016
ycsb_eserver,4.0,8000.0,0.9731506187142732,0.9739137138608464
ycsb_eserver,4.0,8800.0,0.9732682901624286,0.9743021174216508
ycsb_eserver,8.0,8000.0,0.980865247664019,0.9815322667408374
ycsb_eserver,8.0,8800.0,0.9809643441980583,0.9815008172599147
ycsb_eserver,16.0,8000.0,0.9871540946179426,0.9877043690680644
ycsb_eserver,16.0,8800.0,0.9872094589865409,0.9875235413167021
SPEC2K6 (23),1.0,3200.0,0.9393139425794499,0.9420327234512231
SPEC2K17 (18),1.0,3200.0,0.9631134480002829,0.9649850479225863
TPC (4),1.0,3200.0,0.9573779623530138,0.9618661939592758
Hadoop (3),1.0,3200.0,0.955256455746736,0.9597028416976201
MediaBench (3),1.0,3200.0,0.9759001496213083,0.9776981173370959
YCSB (6),1.0,3200.0,0.9463453935631827,0.9469253242411148
SPEC2K6 (23),1.0,4800.0,0.9230324488651961,0.9273182288909471
SPEC2K17 (18),1.0,4800.0,0.9515974541032092,0.9548414197080692
TPC (4),1.0,4800.0,0.9437256336736024,0.9501614294137419
Hadoop (3),1.0,4800.0,0.9451625666829403,0.9542179136236154
MediaBench (3),1.0,4800.0,0.9724464136581824,0.9756552711165539
YCSB (6),1.0,4800.0,0.9437354897972209,0.9440232659800764
SPEC2K6 (23),1.0,6400.0,0.9172278258958095,0.9220286685498976
SPEC2K17 (18),1.0,6400.0,0.9482727011177229,0.9512144516452238
TPC (4),1.0,6400.0,0.9417801151833433,0.9481123368241585
Hadoop (3),1.0,6400.0,0.9377151171930742,0.949643294686067
MediaBench (3),1.0,6400.0,0.9690641596780998,0.9728457208811583
YCSB (6),1.0,6400.0,0.942074907678481,0.9428335370547359
SPEC2K6 (23),1.0,8000.0,0.9145430215794496,0.9197274037082751
SPEC2K17 (18),1.0,8000.0,0.947607599430694,0.9580489764130514
TPC (4),1.0,8000.0,0.9403861664440832,0.9463513840932691
Hadoop (3),1.0,8000.0,0.9378817577007255,0.9493592870543737
MediaBench (3),1.0,8000.0,0.9672189065497082,0.9710177355628948
YCSB (6),1.0,8000.0,0.9414621616258978,0.9421325619912728
SPEC2K6 (23),1.0,8800.0,0.9146838600436543,0.9197723198757468
SPEC2K17 (18),1.0,8800.0,0.9474889423602643,0.9503885443545063
TPC (4),1.0,8800.0,0.9394826210102761,0.9455462334042999
Hadoop (3),1.0,8800.0,0.9373706244637413,0.9479162020717569
MediaBench (3),1.0,8800.0,0.967589986997461,0.9711561929634327
YCSB (6),1.0,8800.0,0.9417528949804445,0.9424078716933028
SPEC2K6 (23),1.0,12800.0,0.9123778963233704,0.9176958563048855
SPEC2K17 (18),1.0,12800.0,0.9465951622150975,0.9496304945243468
TPC (4),1.0,12800.0,0.938507694740574,0.9443230637387671
Hadoop (3),1.0,12800.0,0.9395596287180996,0.9545103917700896
MediaBench (3),1.0,12800.0,0.9659104075632254,0.9705257900304216
YCSB (6),1.0,12800.0,0.94120946026163,0.9416786940170854
SPEC2K6 (23),1.0,17600.0,0.9102280024577927,0.9157200079901349
SPEC2K17 (18),1.0,17600.0,0.9457088909496901,0.9487707280339894
TPC (4),1.0,17600.0,0.9368057337536061,0.9430165285010017
Hadoop (3),1.0,17600.0,0.9365010510121639,0.9498736420005267
MediaBench (3),1.0,17600.0,0.9650647236020983,0.9694072396639717
YCSB (6),1.0,17600.0,0.9401022181216057,0.9406042755616824
SPEC2K6 (23),2.0,8000.0,0.9266093946895564,0.9312894679225089
SPEC2K17 (18),2.0,8000.0,0.9557893293211133,0.9585615295408777
TPC (4),2.0,8000.0,0.9498287027279181,0.9553807515539221
Hadoop (3),2.0,8000.0,0.949695252219607,0.9649971952227688
MediaBench (3),2.0,8000.0,0.9806688679316994,0.9859513243362473
YCSB (6),2.0,8000.0,0.9616556042883536,0.9620853386220286
SPEC2K6 (23),2.0,8800.0,0.926747718335498,0.9313081484390304
SPEC2K17 (18),2.0,8800.0,0.9633129913897398,0.9598104118768436
TPC (4),2.0,8800.0,0.9498980435012956,0.9550634826701909
Hadoop (3),2.0,8800.0,0.950026233600434,0.9650375708409596
MediaBench (3),2.0,8800.0,0.9810681789641204,0.9862561026954485
YCSB (6),2.0,8800.0,0.961716537242963,0.9622679430304546
SPEC2K6 (23),4.0,8000.0,0.9374593452282951,0.9417611781832824
SPEC2K17 (18),4.0,8000.0,0.9608983055350752,0.9633685543024759
TPC (4),4.0,8000.0,0.9620212981759843,0.9658398734313498
Hadoop (3),4.0,8000.0,0.9638973270175434,0.9773314056733475
MediaBench (3),4.0,8000.0,0.9912738042967862,0.9956248179795433
YCSB (6),4.0,8000.0,0.9756283529246561,0.9759077562864092
SPEC2K6 (23),4.0,8800.0,0.9381247335332995,0.9422225123728454
SPEC2K17 (18),4.0,8800.0,0.9617450758746673,0.9642360082524971
TPC (4),4.0,8800.0,0.9621321893825644,0.9660101279612114
Hadoop (3),4.0,8800.0,0.9644829297515856,0.9779425807593349
MediaBench (3),4.0,8800.0,0.9912223257410402,0.9955356531886917
YCSB (6),4.0,8800.0,0.9755565702974159,0.9759901293049379
SPEC2K6 (23),8.0,8000.0,0.9494214948047837,0.9530289044882849
SPEC2K17 (18),8.0,8000.0,0.9688779355852051,0.9710618426647639
TPC (4),8.0,8000.0,0.9722278358332068,0.9749684680604477
Hadoop (3),8.0,8000.0,0.9757946163024688,0.9859075421298565
MediaBench (3),8.0,8000.0,0.9934188786080039,0.9966443261115223
YCSB (6),8.0,8000.0,0.9833106262116358,0.9836905342083528
SPEC2K6 (23),8.0,8800.0,0.9501218805917151,0.953453193332858
SPEC2K17 (18),8.0,8800.0,0.9695127611948344,0.971608895985385
TPC (4),8.0,8800.0,0.9721252251376207,0.9748173502319476
Hadoop (3),8.0,8800.0,0.9761105010771646,0.9858266634559794
MediaBench (3),8.0,8800.0,0.9934765908908416,0.9969321321891569
YCSB (6),8.0,8800.0,0.9833593629041214,0.9835862635662578
SPEC2K6 (23),16.0,8000.0,0.9624059167241537,0.9651675947108299
SPEC2K17 (18),16.0,8000.0,0.9775027392401967,0.9795013592736944
TPC (4),16.0,8000.0,0.9811355541057449,0.9831440874025735
Hadoop (3),16.0,8000.0,0.9906435720717018,0.991098507638619
MediaBench (3),16.0,8000.0,0.9954452518330459,0.997484356234102
YCSB (6),16.0,8000.0,0.9886054690004905,0.9888102483038361
SPEC2K6 (23),16.0,8800.0,0.9631131712402536,0.965904702464126
SPEC2K17 (18),16.0,8800.0,0.9780205169902497,0.9799560499241302
TPC (4),16.0,8800.0,0.9805692611197006,0.982687718733957
Hadoop (3),16.0,8800.0,0.9846040336672558,0.9912044499496407
MediaBench (3),16.0,8800.0,0.9956304595111568,0.9977019386709874
YCSB (6),16.0,8800.0,0.9891984452970294,0.9894254383064746
